Name,Category,Type,XAxis,YAxis,
 Next Photo how to make your recruitment video.txt, class_7, JUNK, 5.57909557614, -21.2549852332,
email 2112 Added to topic Jimi Hendrix Jimi Hendrix Experience Box Set World Premier Radio Show and more videos.txt, class_0, JUNK, 1.87146730765, 11.065766263,
email 2444 Twitter Sentiment Analysis Deadline for verify tasks Sunday June
 9th 1159 PM EST.txt, class_8, JUNK, -53.4208553544, -2.00206494401,
email 1385 UTF8QTwoDaysOnlyE28094Save10.txt, class_2, JUNK, 9.10064590913, 8.12890395736,
email 1570 2 discussions on LinkedIn.txt, class_7, JUNK, 13.2902001954, -27.3631567432,
email 1146 networkplanner Scenario fails at final stage after running through
 all segments 108.txt, class_0, JUNK, 3.77405443084, -8.6150842615,
email 2206 Activity Digest since 621PM for COMS W4705 on Piazza.txt, class_3, JUNK, 4.32760675727, 50.3772459318,
email 176 Final program architecture Do I understand this correctly.txt, class_0, JUNK, 16.1617462598, -8.48624834061,
email 1234 Lekha Kumar is inviting you to join her video call.txt, class_6, JUNK, -29.3762406274, -24.7064909835,
email 402 Boeing SpaceX win contracts to build space taxis for NASA ISIS
 tells Obama fighting has just begun claims recruiting boost.txt, class_9, JUNK, -20.5979002835, -5.98751877115,
email 2231 Amitabh Kumar is inviting you to join his video call.txt, class_6, JUNK, -33.4357802753, -27.1620202897,
email 451 Apple Just Lost the Global Smartphone War to Google.txt, class_8, JUNK, -45.0894047311, 0.468475142649,
email 169 Account Alert.txt, class_9, JUNK, -30.7099112262, 6.37738947012,
email 2991 Activity Digest since 317PM for CS 61A on Piazza.txt, class_3, JUNK, 44.5384869503, 2.17620178458,
email 2172 Thank you for your participation.txt, class_2, JUNK, -40.3762779661, -13.6256789298,
email 2454 Re Twitter Sentiment Analysis Manually Classify Tweets ESF 
 Group 2  200 Tweets.txt, class_4, JUNK, 26.5238250078, -29.854271403,
email 145 These Deals Are So GoodWe Had To Share Them.txt, class_5, JUNK, -4.67776269074, 34.7227012654,
email 83 Question about hmwk3.txt, class_0, JUNK, 15.7226112195, -6.58638941539,
email 2313 cardinal scholars tutorials.txt, class_1, JUNK, -10.5910040625, 21.7022115824,
email 2407 Re Twitter Sentiment Analysis Manually Classify Tweets EURUSD 
 Group 1  200 Tweets.txt, class_4, JUNK, 25.0389953256, -30.6425151378,
email 237 Its Raining Deals From Google Chromecast To Kitchen Aid.txt, class_5, JUNK, -6.81867415196, 33.6192750443,
email 1655 37 discussions on LinkedIn.txt, class_7, JUNK, -1.41558535679, -45.6983421271,
email 1075 4 Myths About Apple Design From An ExApple Designer.txt, class_7, JUNK, 1.26827911191, -20.3100923713,
email 703 New Locations in Australia for Amazon CloudFront Route 53 and
 Direct Connect.txt, class_9, JUNK, 4.54846251272, 0.018353786599,
email 2543 Important Notification  Change in branch timings for cash transactions effective July 1st 2013.txt, class_2, JUNK, 12.9421788634, -19.5628007521,
email 497 New content on BITSians for each other.txt, class_7, JUNK, 0.129009772025, -24.4401674783,
email 708 See Abhisheks connections experience and more.txt, class_1, JUNK, -25.0818441034, 30.9143551274,
email 1013 Atlantic City  The Poconos  Biggest Loser Resort  Cancun 
 Dominican Republic.txt, class_5, JUNK, 23.5004023907, 28.5582942799,
email 1941 25 discussions and 6 comments on LinkedIn.txt, class_7, JUNK, 1.63895114191, -46.6100725562,
email 1665 UTF8QRomanticTripsforTwoE28094Upto50Off.txt, class_5, JUNK, 15.9774864232, 23.4286654832,
email 2405 Re Twitter Sentiment Analysis Manually Classify Tweets GLD 
 Group 5  128 Tweets.txt, class_4, JUNK, 29.0066440308, -34.4357111648,
email 1257 unlimited internet  calls all night starting Rs 7.txt, class_0, JUNK, 2.83757241241, -5.48362853652,
email 1378 Traveling abroad Secure your trip instantly.txt, class_9, JUNK, 3.94055726238, 5.34219654336,
email 1967 See Upmanus connections experience and more.txt, class_9, JUNK, -8.54250264106, -22.5175567712,
email 180 New York Islanders Hockey Game  Lennon Through a Glass Onion 
 Harlem Globetrotters Game.txt, class_0, JUNK, 12.4943935658, -0.325339998026,
email 1799 67 Off ProForm Smart Tone Elliptical GOwalk Activity Trackers
 Beats by Dre Lady Gaga Earphones  More.txt, class_5, JUNK, 24.7443941771, 16.0912935721,
email 2482 Re Twitter Sentiment Analysis Manually Classify Tweets NFLX 
 Group 3  200 Tweets.txt, class_4, JUNK, 27.5001903091, -31.4226474811,
email 2509 Twitter Sentiment Analysis STATUS     73 classified opinions    
 33 verified opinions.txt, class_8, JUNK, -53.4880170209, -1.98484915097,
email 159 Re playawsutils Enable use of a proxy server 7.txt, class_0, JUNK, 1.3650358774, -2.16390183034,
email 875 drian Daniel  The Stoners Live Thursday July 3rd8pm.txt, class_7, JUNK, 3.64242978518, -22.0210635737,
email 2549 Optional realworld projects due on Monday June 17th at 830pm PST.txt, class_2, JUNK, -41.1271515397, -15.2130544683,
email 2076 Amitabh Kumar is inviting you to join his video call.txt, class_6, JUNK, -33.1987200757, -23.6712954987,
email 2309 Campus Gets a Facelift Thanks to Construction Projects.txt, class_0, JUNK, 1.19890148459, 18.3697136097,
email 36 90 batch is back with its second creation for our dear BITS
 PilaniTwo of my supremely talented batchmates Mukri and Ganpy came.txt, class_8, JUNK, -44.210719538, -1.06970899022,
email 330 Congratulate Prashanth Kannan Sarthak Dash and Prashant Mital.txt, class_1, JUNK, -24.1316406504, 20.2818433577,
email 2800 Activity Digest since 410PM for CS 61A on Piazza.txt, class_3, JUNK, 46.3205515245, 0.530634127538,
email 2537 Re Twitter Sentiment Analysis Verify classified Tweets SPY 
 Group 1  200 Tweets.txt, class_4, JUNK, 24.6809456613, -34.9338174183,
email 2639 6 people you might know on Google.txt, class_9, JUNK, -17.644474697, 7.85666160454,
email 481 Receipt from Momogoose MIT.txt, class_9, JUNK, -24.7125703164, 8.10847304561,
email 2656 Get Twitter on your mobile phone.txt, class_9, JUNK, -20.957644324, -6.53189397434,
email 1526 Conference in JNU New Delhi MSMBESSA  2014.txt, class_0, JUNK, 2.67924971403, -11.531484671,
email 2011 Reminder collegefeed Networking Event With Dave Girouard Founder
   Fri Oct 25 2013 4pm  5pm anjishnukrgmailcom.txt, class_9, JUNK, -13.5685547967, 8.17103724541,
email 870 Family Getaways to Bring You Together.txt, class_5, JUNK, 16.4515256562, 29.8949383101,
email 1396 Make It Right with Brad Pitt.txt, class_5, JUNK, 7.50795926922, 33.3624342206,
email 189 Amazon CloudFront Now Publishes Six Operational Metrics to Amazon
 CloudWatch.txt, class_9, JUNK, -0.186040827938, 1.46307683896,
email 1720 How much can you save on your Car Insurance premium.txt, class_9, JUNK, 0.153815243135, 6.40744058187,
email 642 Re python code.txt, class_0, JUNK, 11.0920676211, -6.49838408735,
email 1020 Say happy birthday to Prashant Jayannavar.txt, class_1, JUNK, -26.5893267883, 23.471953558,
email 2027 Added to topic Jimi Hendrix Jimi Hendrix  Voodoo Child Slight Return Live Stockholm 1969.txt, class_2, JUNK, 3.87291343887, 10.9436188188,
email 2450 Re Twitter Sentiment Analysis A number of tweets for particular
 stock can be considered as its twitter volume May be it make.txt, class_4, JUNK, 25.6865704579, -40.0985546454,
email 135 Re playawsutils Handle temporary AWS credentials 6.txt, class_9, JUNK, -17.4503455235, 1.0409852896,
email 2929 Instr Note General Announcements.txt, class_0, JUNK, 33.4499736299, 28.4749342766,
email 1692 Week 2 Recap.txt, class_9, JUNK, -9.90133146005, -13.7148149485,
email 1958 Activity Digest since 942AM for COMS W4705 on Piazza.txt, class_3, JUNK, 39.9339498679, 16.815356739,
email 422 UTF8QShorttermPsychotherapyE28093Ac
 UTF8Qhieveyourgoalsbythewinter.txt, class_8, JUNK, -48.8049616424, 2.89352267401,
email 1801 KickStart Your Weekend with GrouponLive  More.txt, class_5, JUNK, 11.3424050737, 33.6970167293,
email 2421 Re Twitter Sentiment Analysis Manually Classify Tweets HLF 
 Group 3  200 Tweets.txt, class_4, JUNK, 26.7017255462, -32.4027809989,
email 2182 5 discussions and 1 comment on LinkedIn.txt, class_7, JUNK, 12.2742397127, -28.3434464865,
email 2321 Added to topic Jimi Hendrix Jimi Hendrixs 1963 Strat Visits Seymour Duncan and more videos.txt, class_0, JUNK, 1.79892837223, 11.1145607128,
email 2045 Welcome to PayPal  Choose your way to pay.txt, class_0, JUNK, -10.1398761507, -2.77055674053,
email 2731 IBSAT 2012 for Admission in MBA  Test window in December  Register Today.txt, class_1, JUNK, -13.5773179201, -36.6653099496,
email 1010 BucketbotTabs Ancestors Backing Track.txt, class_0, JUNK, -1.24799808891, 12.1091392601,
email 2628 Dont forget to try your free month of LinkedIn Premium.txt, class_2, JUNK, 8.90105671988, 20.9394837224,
email 3014 Activity Digest since 1109PM for CS 61BL on Piazza.txt, class_3, JUNK, 44.3821884795, -2.78583934009,
email 943 Re.txt, class_9, JUNK, -11.4287838418, 6.25083252031,
email 1435 See Urveshs connections experience and more.txt, class_9, JUNK, -9.34253225307, -23.186350488,
email 585 See Benjamins connections experience and more.txt, class_1, JUNK, -25.7245409679, 30.8157468502,
email 1168 UTF8QUPAdefendsManmohanSinghE28099sgrowthrec
 UTF8Qordsayshisbeardhairgrewthree.txt, class_2, JUNK, 13.6084872968, 9.32101890992,
email 610 Say happy birthday to Wilekh Kaul.txt, class_1, JUNK, -26.0051508347, 20.5320034022,
email 2618 Tableau Public Newsletter In the Public Eye  July 2013.txt, class_0, JUNK, 17.7876001541, -0.372000408971,
email 84 Citibank Account Statement.txt, class_1, JUNK, -27.2372924074, 11.0736094848,
email 695 PMO India  retweeted a photo from Ananthkumar on Twitter.txt, class_9, JUNK, -25.5972370076, -12.9998777054,
email 2577 Quick Survey.txt, class_2, JUNK, -40.647639824, -13.9797226033,
email 1104 utf8Q2020off20on20KFC.txt, class_2, JUNK, 16.7602024289, 16.1619416048,
email 258 central perk.txt, class_1, JUNK, -13.7841738661, 13.3421255169,
email 17 Mr Kumar your latest issue
 of The Club is online now.txt, class_1, JUNK, -4.09208709732, 16.8976134503,
email 188 Activity Digest since 1009PM for COMS W4118 on Piazza.txt, class_3, JUNK, 41.3822464089, 15.7354186971,
email 2528 Re Twitter Sentiment Analysis Manually Classify Tweets NFLX 
 Group 4  200 Tweets.txt, class_4, JUNK, 19.7984181478, -35.8117846246,
email 1824 Welcome to Unity Get started with our free learning resources.txt, class_9, JUNK, 6.96425165849, 6.16093100249,
email 456 latest resumes.txt, class_9, JUNK, -11.1667282458, -16.0663584584,
email 1085 Amazon CloudFront API Calls Now Supported by AWS CloudTrail.txt, class_9, JUNK, 0.594306697354, 0.654868288154,
email 365 Your Amazoncom order of 2x Pure Green Coffee Bean and 1 more
 items has been canceled.txt, class_1, JUNK, -8.99046519689, 24.3908006806,
email 3019 Activity Digest since 410PM for CS 61A on Piazza.txt, class_3, JUNK, 45.5181162949, -2.42454354301,
email 1067 utf8QWin20a20Free20ticket20to20Pepsi20VIP20Box.txt, class_2, JUNK, 14.751855191, 6.93521886633,
email 79 Grab Roundtrip Flights UNDER 200.txt, class_2, JUNK, -37.1366790284, 16.5888488264,
email 1101 Citibank Account Statement.txt, class_1, JUNK, -27.2372927606, 11.0736094963,
email 1096 In the Public Eye  Quantified Self Month  May 2014.txt, class_0, JUNK, 17.7182420462, -0.285426922414,
email 3109 Activity Digest since 643PM for CS 61BL on Piazza.txt, class_3, JUNK, 35.765209814, -12.6741247271,
email 764 Anjishnu please add me to your LinkedIn network.txt, class_9, JUNK, -12.9261654486, -4.75492408316,
email 626 Labor Day Deals.txt, class_1, JUNK, -8.5283253842, 27.7161833791,
email 2636 Top news for Anjishnu Watch SNL Roast Google Glass In Last Nights
 Weekend Update Segment.txt, class_1, JUNK, -15.8972315305, 25.1163237838,
email 2682 Top news for Anjishnu The Secret Formula for Making Anything Go
 Viral.txt, class_1, JUNK, -16.044429932, 24.9069586122,
email 2778 SPECIAL GDPIESSAY SESSIONS IN PILANI.txt, class_0, JUNK, -2.92586007582, -4.86328129902,
email 2951 Activity Digest since 248PM for CS 61BL on Piazza.txt, class_3, JUNK, 36.4690536049, 12.766222159,
email 2102 See Saikats connections experience and more.txt, class_9, JUNK, -10.4323990596, -24.2847229454,
email 2956 Activity Digest since 1108AM for CS 61A on Piazza.txt, class_3, JUNK, 36.0676346626, 13.7526153041,
email 735 utf8QCool20Down20with20UBERICECREAM20On20Demand21.txt, class_2, JUNK, 12.0460032028, 6.02331078283,
email 1828 See Harshils connections experience and more.txt, class_9, JUNK, -8.56339219366, -22.5144338879,
email 1698 13 discussions and 3 comments on LinkedIn.txt, class_7, JUNK, 1.68515607975, -46.6831198524,
email 2894 Activity Digest since 103PM for CS 61A on Piazza.txt, class_3, JUNK, 44.2075137472, 4.35291521464,
email 1899 Activity Digest since 1025AM for COMS W4705 on Piazza.txt, class_3, JUNK, 2.31742455784, 53.4372925734,
email 953 abhinav bajaj is inviting you to join his video call.txt, class_6, JUNK, -29.8993738138, -23.2193854797,
email 1362 Anjishnu Kumar complete your Twitter profile today.txt, class_9, JUNK, -12.232614194, -2.4813207996,
email 1034 Congrats your video is now on YouTube.txt, class_9, JUNK, -18.1980113388, 9.92999989687,
email 907 In the Public Eye  Tableau 82  Jun 2014.txt, class_2, JUNK, 17.0030974866, 0.578677485287,
email 2409 Re Twitter Sentiment Analysis Manually Classify Tweets AAPL 
 Group 1  200 Tweets.txt, class_4, JUNK, 25.1139191836, -30.6601985345,
email 2447 Re Twitter Sentiment Analysis Verify classified Tweets NFLX 
 Group 1  200 Tweets.txt, class_4, JUNK, 24.6093476078, -34.8751022289,
email 1757 Niagara Falls  The Poconos  Iceland  Los Angeles  Hot Springs
 VA.txt, class_5, JUNK, 20.4949657629, 28.4851069797,
email 1551 Re networkplanner Overhaul to Accomodate MiniGrids of types other
 than Diesel ex Solar Hybrid  Someday mvMax5  83.txt, class_9, JUNK, -19.8913361193, 0.964147547828,
email 579 See Sandipans connections experience and more.txt, class_1, JUNK, -26.1111257552, 31.3283937355,
email 1667 See Nalins connections experience and more.txt, class_1, JUNK, -11.5397948525, -24.4468818013,
email 1121 Our Best Deals Ever.txt, class_5, JUNK, -5.36774323157, 33.0367580791,
email 2443 Re Twitter Sentiment Analysis Verify classified Tweets GLD 
 Group 4  200 Tweets.txt, class_4, JUNK, 21.5689943266, -37.2988553341,
email 168 7Day Flash Sale Extra 20 Off Select Getaways.txt, class_5, JUNK, 15.8121469099, 30.1876273686,
email 856 Go Big or Go Home This Summer.txt, class_5, JUNK, 7.22958194062, 35.1936196956,
email 304 UTF8QPMOIndiaretweetedaph
 UTF8QotofromE5AE89E5808DE6998BE4B889onTwitter.txt, class_2, JUNK, 13.6712828541, 9.44942742745,
email 1812 BucketbotTabs Thank You Ohlingers.txt, class_0, JUNK, -1.16077267521, 11.7534602508,
email 1781 Wishing You A Happy Makara Sankranti.txt, class_0, JUNK, -25.2291470325, -0.870956840721,
email 597 12 Ways to Improve Your Website eBook Download.txt, class_8, JUNK, -46.7770474629, -0.374756036933,
email 1627 RE Should we run our own superbowl campaign Please respond asap.txt, class_0, JUNK, 1.89603413374, -6.66610094722,
email 86 Anjishnu See it Live Tickets on Sale  Special Offers This Week.txt, class_1, JUNK, 0.746247046085, 25.6590295643,
email 2562 Anjishnu  Welcome to Tableau Software.txt, class_9, JUNK, -7.95240984073, -5.20419167546,
email 2608 Top news for Anjishnu Software is Eating the Digital Ad Business.txt, class_1, JUNK, -16.1736375759, 24.8578547381,
email 2114 studenttickets GT Football Free Single Game UNC Ticket Reminder.txt, class_2, JUNK, 8.78907746515, -1.32545037661,
email 3055 Instr Note The Autograder is now out.txt, class_0, JUNK, 15.8226595919, -12.4927721758,
email 1019 Get a 10 Second Credit Decision.txt, class_9, JUNK, -9.17761854528, 10.7515093037,
email 1784 Ireland  Great Wolf Lodge  Honduras  West Point NY  Peru.txt, class_5, JUNK, 19.1222956515, 29.1282614693,
email 2667 Weekly wrapup Shadows Between the Sky.txt, class_0, JUNK, -1.03785446909, 11.5107771102,
email 556 utf8Q5020off20on20KFC20Fiery20Grilled28Valid20on20all20Online20Orders29.txt, class_2, JUNK, 25.1652145193, 5.23125905309,
email 2738 SIPAs Program in Economic Policy Management.txt, class_0, JUNK, 7.3101625387, -4.20671958676,
email 1305 New Stanford Online Learning Opportunities.txt, class_2, JUNK, -36.2713581352, 16.2657126457,
email 1960 Vishvmitra Belsares invitation is waiting for your response.txt, class_1, JUNK, -15.8789500657, 16.2247025832,
email 186 Amritha S added you on Google.txt, class_9, JUNK, -4.96464909835, 6.30793530491,
email 1541 Its time to work smarter for CAT 2014.txt, class_1, JUNK, -15.480103634, -35.0888692925,
email 2406 Re Twitter Sentiment Analysis Manually Classify Tweets GLD 
 Group 5  128 Tweets.txt, class_4, JUNK, 29.0067112936, -34.4357236264,
email 832 Lekha Kumar is inviting you to join her video call.txt, class_6, JUNK, -38.6528812652, -26.5549559266,
email 641 python code.txt, class_2, JUNK, 10.6141202222, -4.76946634929,
email 1722 I Love Free Concerts Gul Panag and 6 others have Tweets for you.txt, class_9, JUNK, -20.3107829322, -11.4160791482,
email 1562 Avneet Randhawa Avneetr is now following you on Twitter.txt, class_9, JUNK, -22.7602717552, -4.49635765309,
email 2415 Re Twitter Sentiment Analysis Manually Classify Tweets CLF 
 Group 1  200 Tweets.txt, class_4, JUNK, 24.6113133654, -31.8450832811,
email 1006 Anjishnu Bloomberg LP YP and IBM are looking for candidates like
 you.txt, class_1, JUNK, -18.7520209182, 14.6266485176,
email 322 The Most Successful People Dont Know When to Quit.txt, class_8, JUNK, -44.3733675352, 0.61805620888,
email 2611 A OneofaKind Research Space.txt, class_0, JUNK, 1.0751450479, 18.1264722974,
email 1405 Top Places to Travel in 2014.txt, class_5, JUNK, 16.771960533, 28.8075717542,
email 479 1Day SALE Jet from 6410.txt, class_2, JUNK, -39.0922517172, 18.8056322237,
email 3048 Instr Note The Autograder is now out.txt, class_0, JUNK, 17.7328917392, -12.4520256553,
email 249 All you need to know about Masters in Finance programs.txt, class_8, JUNK, -46.2181156831, -0.282240336395,
email 593 You applied for Software Engineer  Data MiningData
 AnalysisMachine Learning  at LinkedIn.txt, class_9, JUNK, -3.91204398862, -6.82830846558,
email 1995 Anjishnu please add me to your LinkedIn network.txt, class_9, JUNK, -12.9015189582, -4.75295449313,
email 2080 Thanks for Applying.txt, class_9, JUNK, -4.22218888737, -3.50652738963,
email 1948 2 discussions on LinkedIn.txt, class_7, JUNK, 13.2899044091, -27.3624203752,
email 1863 Doorbuster Deals with Asus Samsung  More.txt, class_5, JUNK, 25.2496752834, 16.8024174101,
email 1772 21 discussions on LinkedIn.txt, class_7, JUNK, -1.50933561641, -45.7426943419,
email 1191 Anjishnu Kumar complete your Twitter profile today.txt, class_9, JUNK, -12.2327379147, -2.48105917294,
email 1177 Another quick reminder why we do what we do.txt, class_9, JUNK, -14.1420799882, 3.40796372292,
email 1050 Is Food Too Cheap For Our Own Good.txt, class_8, JUNK, -44.3067245275, 0.871700368182,
email 2218 studenttickets GT Football vs Syracuse Single Game Ticket
 Information Reminder.txt, class_2, JUNK, 8.87910341899, -1.44969369964,
email 2513 Re Twitter Sentiment Analysis Manually Classify Tweets AAPL 
 Group 5  153 Tweets.txt, class_4, JUNK, 28.5499087308, -34.8497361608,
email 818 What We Want From Work.txt, class_7, JUNK, 1.51982321108, -19.7596472616,
email 2185 Amitabh Kumar is inviting you to join his video call.txt, class_6, JUNK, -33.4357804044, -27.1620202858,
email 2334 Pranav Mallars invitation is waiting for your response.txt, class_1, JUNK, -15.8419637139, 16.2326843124,
email 1633 What will drive buyout activity in 2014.txt, class_7, JUNK, 12.4273387769, -24.1930369862,
email 1760 Save tax upto Rs35000 Invest in Health Insurance.txt, class_9, JUNK, -1.70509942184, 4.35396234767,
email 1565 GrouponSelected CupidApproved.txt, class_5, JUNK, 5.69572658911, 32.525406309,
email 1651 yay.txt, class_7, JUNK, 9.75007113807, -19.3390798012,
email 198 TopTalent  Weekly Premium Jobs Digest.txt, class_1, JUNK, -20.6276094083, 12.0807303534,
email 1005 Re networkplanner I think the datasets file should not be output
 from NP as part of the zip file from Edwin 104.txt, class_9, JUNK, -21.1641095498, 0.208220406309,
email 234 UNWIND OVER MOVIES.txt, class_2, JUNK, 10.190039272, -3.09353858138,
email 2878 Activity Digest since 741AM for CS 61BL on Piazza.txt, class_3, JUNK, 42.6457996447, 1.09494095248,
email 2869 Activity Digest since 1212AM for CS 61BL on Piazza.txt, class_3, JUNK, 34.0540689125, -15.8434753502,
email 1748 16 discussions and 6 comments on LinkedIn.txt, class_7, JUNK, 3.17912265454, -43.9528951026,
email 3 Hundreds of thousands turn out for PeoplesClimate march new
 iPhone sales top 10 million in first weekend NASAs Maven spacecraft
 enters Mars orbit.txt, class_9, JUNK, -19.5187281922, -6.26595071146,
email 2484 Re Twitter Sentiment Analysis Manually Classify Tweets NFLX 
 Group 5  164 Tweets.txt, class_4, JUNK, 29.0366847695, -34.5663979094,
email 1069 skin care.txt, class_7, JUNK, 1.37240421419, -23.677515734,
email 413 Weve Got Deals on Garmin Derek Jeter Memorabilia and More
 Youre Welcome.txt, class_5, JUNK, -5.78585264591, 34.0997491721,
email 2979 Invitation to connect on LinkedIn.txt, class_9, JUNK, -9.85465063396, -6.66593008993,
email 2792 Activity Digest since 151PM for CS 61BL on Piazza.txt, class_3, JUNK, 44.1744128495, 4.43454578446,
email 2033 Browse and search Amazon CloudWatch Metrics in the AWS Management
 Console.txt, class_9, JUNK, 2.97880627595, -1.79897799037,
email 721 Anjishnu please add me to your LinkedIn network.txt, class_0, JUNK, 2.52107285218, -17.561871981,
email 667 44 Off LG Portable Air Conditioners Furhaven Orthopedic Pet
 Mattress Izzo Swami 4000 Golf GPS  More.txt, class_5, JUNK, -4.3575724533, 31.0220789308,
email 892 utf8QGet202020off20on20All20KFC20Online20Orders.txt, class_2, JUNK, 17.1288127084, 15.0385686095,
email 809 Re playawsutils Enable build for scala 2111 4.txt, class_9, JUNK, -16.7254867385, 1.00176688858,
email 1389 Frauds in Medical hospitals.txt, class_7, JUNK, 1.6392158089, -22.4443876437,
email 2757 GSAS Harvard University Deadline Information.txt, class_0, JUNK, 4.49456318527, -13.2016584395,
email 2793 Activity Digest since 217PM for CS 61A on Piazza.txt, class_3, JUNK, 45.164196378, 3.33520162681,
email 2326 UTF8QTwoDaysOnlyE28094Save10.txt, class_2, JUNK, 8.93614829382, 7.21866453099,
email 2976 PostFinal Laser Tag Details.txt, class_0, JUNK, 32.1588591421, 28.9711721639,
email 213 Ferguson Weekend of demonstrations day of action.txt, class_9, JUNK, -18.7175187612, -5.58844403883,
email 2916 Instr Note Project 3 Logistics Update.txt, class_0, JUNK, 32.7995147736, 29.1152597751,
email 2230 Amitabh Kumar invited you to a conversation on Hangouts.txt, class_9, JUNK, -24.7079820097, -2.43088902796,
email 129 Re playawsutils Handle temporary AWS credentials 6.txt, class_2, JUNK, -16.1626676014, -1.07836556083,
email 840 Collegefeed on TechCrunch.txt, class_2, JUNK, -17.0987883381, -21.2666702344,
email 1561 Lekha Kumar is inviting you to join her video call.txt, class_6, JUNK, -29.6585747827, -25.9813731676,
email 2693 Siddharth Gupta added you on Google.txt, class_9, JUNK, -4.9663391064, 5.91876229153,
email 1635 57 discussions on LinkedIn.txt, class_7, JUNK, -1.41740648557, -45.6368266202,
email 2001 Welcome to Week 7.txt, class_0, JUNK, -13.0984757752, -14.9210301657,
email 1167 61 Off Dyson Multifloor Canister Vacuum Hotel New York Sheet Set
 Bella Sport Rocket Blender  More.txt, class_5, JUNK, -3.25489528237, 31.0472374493,
email 1942 Activity Digest since 1127PM for COMS W4705 on Piazza.txt, class_3, JUNK, 39.1339784786, 16.5789238764,
email 1585 Grammy winners Free tracks  albums from 199.txt, class_7, JUNK, -5.03093872238, -14.7210162763,
email 951 Street Fighting Mathematics Week 6 analogy is now ready on edxorg.txt, class_9, JUNK, -17.8794505973, -14.8768268137,
email 183 Anjishnu Kumar 900 Off 60Inch TV 50 Off Jeans 50 Off
 Exercise Equipment and More.txt, class_1, JUNK, -6.69055432786, 25.5720031572,
email 2843 Activity Digest since 956AM for CS 61A on Piazza.txt, class_3, JUNK, 41.7559361473, 3.37033229601,
email 2747 Today Only 50 Off Yearly Unlimited Premium Package.txt, class_9, JUNK, -6.64421600558, 16.4599132455,
email 1307 4 for a 10 Dunkin Donuts Gift Card.txt, class_9, JUNK, -3.43657527327, 1.91708319992,
email 81 Account Alert.txt, class_9, JUNK, -30.7099287099, 6.37740674455,
email 2017 Activity Digest since 651PM for COMS W4705 on Piazza.txt, class_3, JUNK, 39.1004990158, 15.2088586819,
email 621 Anjishnu please add me to your LinkedIn network.txt, class_9, JUNK, -12.9160551598, -4.75706516925,
email 2220 Add a profile photo.txt, class_9, JUNK, -12.7768624401, -1.4025262323,
email 3038 Instr Note The Autograder is now out.txt, class_0, JUNK, 15.4458158999, -10.8184203083,
email 3094 Activity Digest since 846AM for CS 61A on Piazza.txt, class_3, JUNK, 39.0084528694, -18.0844762996,
email 426 Dear Anjishnu Kumar redBus FESTIVE OFFER Rs 300 OFF on Bus Tickets  25 OFF on Hotels.txt, class_9, JUNK, -7.12191999448, -4.2104281494,
email 1400 Never extraordinary enough.txt, class_7, JUNK, 1.29766391251, -23.6051345728,
email 2346 Added to topic Jimi Hendrix Jimi Hendrix  Best of Atlanta 1970 HD.txt, class_2, JUNK, 3.85390634148, 10.9441208805,
email 594 Anjishnu See it Live Tickets on Sale  Special Offers This Week.txt, class_1, JUNK, 0.746155767958, 25.6578092873,
email 2746 Transform Your Career  Great Lakes PGPM 201314 .txt, class_1, JUNK, -13.4430010629, -34.5651112303,
email 2739 Apply now and benefit from a Hult Scholarship today.txt, class_1, JUNK, -2.97269785782, 18.2086887094,
email 711 Engineering colleges hire Alok Nath to attract parents promise
 sanskaari c.txt, class_9, JUNK, -21.8940350017, -9.82045616245,
email 2940 Activity Digest since 538PM for CS 61A on Piazza.txt, class_3, JUNK, 45.1584508752, -2.87824156014,
email 1838 Anjishnu Kumar complete your Twitter profile today.txt, class_9, JUNK, -12.2327633308, -2.48138864663,
email 2919 Activity Digest since 804PM for CS 61BL on Piazza.txt, class_3, JUNK, 42.6136960375, -4.36762666315,
email 1479 Birthday deals on movies books and apps  free music.txt, class_9, JUNK, 23.5223273368, 14.9732780312,
email 1356 Week 7  8 Recap.txt, class_2, JUNK, -9.80921540719, -13.7603087947,
email 1975 Read the latest issue of The Club
 your new online travel magazine.txt, class_1, JUNK, -3.63375574112, 16.7678206235,
email 3100 Activity Digest since 110PM for CS 61BL on Piazza.txt, class_3, JUNK, 44.1495418, 4.4616979728,
email 821 Anjishnu Kumar experience WorldCup on Twitter.txt, class_9, JUNK, -6.49941916522, -2.74062171633,
email 1746 New year new vacation days Book now and save.txt, class_5, JUNK, 17.5878392385, 27.9544633662,
email 2952 Activity Digest since 111PM for CS 61A on Piazza.txt, class_3, JUNK, 4.19170857627, 47.7415347179,
email 1394 Important upcoming change to how you manage your AWS account access
 keys.txt, class_9, JUNK, -14.990946172, 1.20817649351,
email 679 Exclusive Offer  100 Shopping Gift Card Each Night You Stay.txt, class_1, JUNK, -2.63365680216, 20.1327449931,
email 1068 UTF8BTXIgS3VtYXIsIGRpc2NvdmVyIGV4Y2x1c2l2ZSBvZmZlcnM
 UTF8BIGluIFRoZSBDbHViIG1hZ2F6aW5lIOKAkyBvbmxpbmUgbm93.txt, class_1, JUNK, 9.88362729399, 16.5608738821,
email 1509 See Haris connections experience and more.txt, class_7, JUNK, -7.89826214901, -22.2383691628,
email 477 I am a Columbia grad and I comanage a 25 million dollar
 entertainmentmusic for filmtv production fund and I am an experienced
 music.txt, class_0, JUNK, -1.78818592838, -18.8286198624,
