Name,Category,Type,XAxis,YAxis,
Paid Notice: Deaths  RHEINFELD  LIBBIE.txt, class_2, JUNK, -29.4095740592, 19.2981705385,
Kwan Brushes Aside Teenage Challengers.txt, class_3, JUNK, -17.9009861583, -31.5246202161,
70's Radical Is Sentenced  Then Arraigned in New Case.txt, class_1, JUNK, 4.89798611078, 30.4853410561,
Going Cross-Country While in New Jersey.txt, class_5, JUNK, -10.9906690912, -15.8546549493,
Yankees Are Taking Step to Left.txt, class_6, JUNK, 0.402775898613, -35.2259290329,
Easy Payments Put Hole in the Pocketbook.txt, class_3, JUNK, -6.70597181129, -8.86355075871,
Paid Notice: Deaths  SALZMAN  IDA.txt, class_8, JUNK, -28.6619828726, 14.2010569351,
Success of Zimbabwe's Opposition Signifies Big Changes.txt, class_9, JUNK, 15.2165491532, 18.4705470458,
LONG ISLAND VINES.txt, class_0, JUNK, -10.5885169305, -19.4735470694,
City Is Slow In Cleaning Polluted Sites  Green Says.txt, class_5, JUNK, 16.3687006925, -6.54062170491,
World Briefing | Africa: Zambia: Presidential Recount Sought.txt, class_9, JUNK, 13.3531961846, 18.92280647,
High-Tech Philanthropy in a Low-Tech Guatemalan Village.txt, class_5, JUNK, 0.0181366913123, -1.91541172889,
Turkey's Leader Visits U.S. to Plead for Urgent Economic Aid.txt, class_9, JUNK, 33.8251362269, -10.1266003048,
Paid Notice: Deaths   ZURKOW  GEORGE A.  D.D.S..txt, class_4, JUNK, -14.9652976704, 26.9380183545,
Paid Notice: Deaths   CROPSEY  LILIAN  NEE LEVY.txt, class_2, JUNK, -37.8802120608, 23.8511349204,
Dispute Over Jewish Graves Draws Protesters to Prague.txt, class_9, JUNK, 14.9569599153, 28.0794313096,
Editorial Observer; Portraits of Southern Lives Show a Record of Pain and Progress.txt, class_5, JUNK, 5.5473366696, 5.8590397239,
Many Voices  but Little Dialogue On Memorial for Trade Center Site.txt, class_5, JUNK, 13.5893518664, -3.82448799428,
Hatchette Is Likely to Go.txt, class_6, JUNK, -8.73471458674, -34.1405093812,
Hotels Go Retail (Need a Bed?).txt, class_5, JUNK, -1.3518686138, -11.7394862117,
Flying the Flag (and the Capitol) On Your Walls.txt, class_0, JUNK, -19.8811381899, -16.1088341169,
THE MARKETS: Market Place; Rumor Leads To Censures And Fines.txt, class_9, JUNK, 35.5520755525, -5.29981302574,
A Terror Trial on TV.txt, class_5, JUNK, 34.6263521389, 15.4268228742,
Sheila Sherlock  83  Expert on Liver Disease.txt, class_1, JUNK, -9.48166483767, 14.1402801453,
G.O.P. Platform Chief Says Abortion Language Will Stand.txt, class_9, JUNK, 12.6308112989, 13.7860134801,
Paid Notice: Deaths   HANDLEMAN  SALLY.txt, class_8, JUNK, -20.6566353552, 13.5744013203,
U.S. Plans to Delay Requirement That Utilities Cut Emissions.txt, class_9, JUNK, 21.532283347, -5.29932349528,
Spin Like Dervishes  Then Stop to Think.txt, class_5, JUNK, 17.7442999167, -19.8815869111,
Animals Have Taken Over Art  And Art Wonders Why; Metaphors Run Wild  but Sometimes a Cow Is Just a Cow.txt, class_0, JUNK, -19.0894624372, -11.7705307488,
U.N. Aide Asks More Security Troops for Afghanistan.txt, class_9, JUNK, 19.4792928758, 26.5275094803,
Defense in C.I.A. Leak Case Will Call Cheney to Testify.txt, class_1, JUNK, 5.22256204383, 22.53881822,
Putin Seeks Allies in Quest To Fight U.S. Missile Plan.txt, class_9, JUNK, 23.7358824664, 22.4433212672,
Painkillers a Quiet Fact of Life in the N.F.L..txt, class_6, JUNK, -7.46166459397, -27.2393843589,
Lawyer Seeks to Contest Rule Allowing Eavesdropping on Inmates.txt, class_9, JUNK, 32.4027463937, 15.6224346423,
Soothing Israel's Fears.txt, class_3, JUNK, 17.4528006211, 24.112272974,
At Its Best  A Season That Made The Leap Into Life.txt, class_0, JUNK, -22.7361081634, -4.75925034595,
Political Briefing; Lighter Nader Grows Heavier in Polls.txt, class_3, JUNK, 4.82365406964, 12.5528636654,
Metro Briefing | Connecticut: Hartford: Squabble Over Conventions.txt, class_9, JUNK, 9.10814417018, 18.1310516293,
Shelves for Well-Dressed Walls.txt, class_0, JUNK, -17.2040132513, -19.0542017551,
Sure Hands on Drawbridge? Yeah  Sure.txt, class_5, JUNK, 1.71265609218, -6.58059708188,
Northern Trust Will Write Off $20 Million of Its $43.5 Million in Enron Loans.txt, class_7, JUNK, 28.4211083556, -17.2160644101,
BUSINESS DIGEST.txt, class_7, JUNK, 27.6043468346, -23.6758982714,
Free Syria's Jews.txt, class_9, JUNK, 17.1698470441, 24.5572892634,
The Locked Park Kept Our Kids Safe.txt, class_3, JUNK, -0.799503335298, -3.68218846586,
U.S. and Microsoft Agree on Schedule.txt, class_9, JUNK, 34.038905872, 12.719292245,
Paid Notice: Deaths  RASKIN  HERMAN.txt, class_2, JUNK, -32.9704534804, 28.1736161413,
Playing With Ideas.txt, class_3, JUNK, -18.4621318694, 0.5037641873,
Filling a Niche in the Island's Health Care Industry.txt, class_5, JUNK, 25.1202847916, -4.18788570114,
Talk Ends and Spin Begins: Tina Brown Has No Regrets.txt, class_3, JUNK, -11.8569444287, 2.92826429627,
Pink (Well  Rose) Is for Guys.txt, class_0, JUNK, -10.5311888015, -19.5718135949,
New Year's Baby.txt, class_0, JUNK, -3.08538097709, -18.6423859006,
A Dazzling Flash  Reflected at Last Upon History.txt, class_0, JUNK, -20.303651844, -12.1863153497,
Paid Notice: Deaths  COURTNEY  MARTIN.txt, class_4, JUNK, -19.8357406677, 23.9319292073,
Progress Is Reported in Mideast Security Talks.txt, class_9, JUNK, 15.546536526, 29.4094048793,
Braves Series Big Incentive for Yanks.txt, class_6, JUNK, -11.2559430177, -36.0995908165,
Geographic Gaffe Misguides Anthrax Inquiry.txt, class_9, JUNK, 11.8649537101, -15.6065459191,
Ex-Prosecutors for the Defense Reconcile the Two Sides of a Career.txt, class_3, JUNK, 2.09524024832, 25.1953179583,
National Briefing | Southwest: New Mexico: Suit Opposes Rise In Cougar Hunting.txt, class_9, JUNK, 12.6363729689, -0.805818799028,
Money You Can Rely On.txt, class_9, JUNK, 10.312804868, 11.317984279,
Lull Between Paris and Wimbledon All Too Brief.txt, class_6, JUNK, -18.6933553101, -34.0103409335,
What Gay People Want.txt, class_9, JUNK, 7.01110944567, 5.10544171305,
OUTLOOK: Markets & Investing; Roll Over  Shakespeare  the Future of Jargon Is Here.txt, class_3, JUNK, -6.55351427401, -6.75312227626,
Pentagon Opens Study of Marines' Osprey.txt, class_1, JUNK, 19.1708885144, -1.47568676798,
Ford and Toyota Test the Sale of Cars Online in Canada.txt, class_5, JUNK, 18.2250509241, -21.5393619204,
Paid Notice: Deaths  SULLIVAN  MSGR. DANIEL.txt, class_2, JUNK, -33.7881707868, 30.5594489128,
After Attack by Hackers  AOL Tightens Data Access.txt, class_5, JUNK, 14.9980005404, -24.1037313989,
South Korea and Japan Begin to Sweat After Bush Turns Up the Heat on North Korea.txt, class_9, JUNK, 27.1879638792, 26.3535265568,
Paid Notice: Deaths  LIMPERT  HAROLD J. III  ''BOB''.txt, class_4, JUNK, -25.6996552958, 33.077150196,
Nightmares Sprout on the Grassy Courts.txt, class_3, JUNK, -18.2946326953, -31.9990737379,
U.S. Officials Ending Monitoring of Teamsters' Finances.txt, class_9, JUNK, 23.6612670526, 4.33864045228,
An Orange Grove Illustrates Japan's Economic Woe.txt, class_5, JUNK, 22.1073237513, -11.8503042059,
Paid Notice: Deaths  WAKE  JOHN. NATHANIEL ELDRIDGE.txt, class_4, JUNK, -28.9351307213, 1.55498435274,
Russia's Regional TV Stations Suffer as Nationwide Broadcaster Stays Dark.txt, class_5, JUNK, 13.0491414267, 9.46052145797,
Technology Briefing | Internet: ScreamingMedia Names New Chief.txt, class_4, JUNK, 41.9120397551, -6.65542301957,
Yonkers Raceway Casino Rises to Top Earner.txt, class_5, JUNK, 4.86256698745, -7.5430637873,
Ready or Not  Here Comes Streaming Video for the Mobile Phone.txt, class_5, JUNK, 18.2274736927, -25.7567943819,
Heartbreakers  Dream Makers; Despite Digital Upstarts  Big Labels Still Rule the Music Industry.txt, class_5, JUNK, 16.5769200308, -28.8142342903,
Paid Notice: Deaths  HOCHMAN  RUBIN.txt, class_8, JUNK, -27.7433458692, 16.3905093635,
Excerpts From Court's Ruling on Suing H.M.O.'s.txt, class_5, JUNK, 27.8664427853, -5.1370370611,
Carolyn Bernstein  Nicholas Grad.txt, class_4, JUNK, -10.2720699745, 36.4519555464,
Winter With Strauss.txt, class_0, JUNK, -34.1926635214, -3.61351458171,
Metro Briefing | New York: Manhattan: A.F.L.-C.I.O Backs Republican.txt, class_9, JUNK, 9.69860831439, 18.0190674129,
Ethernet Finds a New Level; Souped-Up Versions of Familiar Networking Format Promise Swift Improvements in Communications.txt, class_5, JUNK, 18.992845162, -25.7756657218,
Ideas & Trends; When Testing Upstages Teaching.txt, class_5, JUNK, 1.94513464858, 0.182928806134,
Style; ... and this little piggy.txt, class_3, JUNK, -4.71855165407, -10.0373268444,
When Tilden Was the World.txt, class_3, JUNK, -4.69785768952, 0.469040932557,
Suzuki Expands Ties To Colby Effler.txt, class_7, JUNK, 25.6975389468, -31.0266246646,
The Devoted Student.txt, class_5, JUNK, 4.52932356989, 4.77383527336,
Bad News Keeps Coming For Japanese Economy.txt, class_7, JUNK, 34.8189559208, -14.2705142728,
Anna Sosenko  90  Producer  Songwriter and Stars' Friend.txt, class_3, JUNK, -15.2876680029, 4.64589373254,
Swashbuckling Anarchists Try to Take the $; Out of Cyberspace.txt, class_5, JUNK, -1.74580451876, -9.76558267183,
A Gift to the Wealthiest.txt, class_5, JUNK, 31.576024342, -2.68945166906,
Paid Notice: Deaths  SLOAN  BARBARA G..txt, class_4, JUNK, -23.8425608618, 24.2769165904,
Fed Chairman Hints at End Of Rate Cuts.txt, class_5, JUNK, 34.6896118021, -13.3451358533,
North Korea's Missile Pledge Paves the Way for New Talks.txt, class_9, JUNK, 26.573046653, 26.0169354505,
Yonkers Acquires Property for Parking.txt, class_5, JUNK, 10.9135340051, -2.31690361377,
After Musharraf's Speech  Indian Officials Respond Cautiously and Only in Private.txt, class_9, JUNK, 21.0373430885, 29.4781392893,
Not a Good Thing  So Martha Sells It.txt, class_5, JUNK, 7.53763484979, -7.41688254807,
Paid Notice: Deaths  DEAN  JACQUE.txt, class_3, JUNK, -15.270559115, 6.12771380656,
Romanian Leader Condemns Communist Rule.txt, class_9, JUNK, 14.2698123629, 23.6840944982,
Paid Notice: Deaths  AMINI  HANA.txt, class_8, JUNK, -21.8171026067, 14.8231797724,
Four Books About Drama Win Awards.txt, class_0, JUNK, -26.5677324793, -4.5739301818,
This Beefsteak Tomato Has a Lofty Calling.txt, class_3, JUNK, -7.12506370142, -15.8751295789,
Spy Trial of 13 Leaves the Jews of Iran Shaken.txt, class_9, JUNK, 7.29419394749, 7.68091160036,
Brazil Bans Gun Sales After Public Outcry Over Crime Wave.txt, class_9, JUNK, 13.6689800673, 24.7829113206,
Detectives Hope Basement Holds Clue to Etan Patz.txt, class_1, JUNK, 1.31550735957, 30.4181800651,
European Travel Agents Fear Airline Web Sites.txt, class_5, JUNK, 17.6326349043, -15.6993722293,
Little House on the Prairie.txt, class_0, JUNK, -18.6757280095, -5.76124365457,
Arts  Briefly; Football Makes NBC's Night.txt, class_6, JUNK, 5.25326104425, -37.3146246367,
Paid Notice: Deaths  SCHENK  MORGAN ILANA LEVINE.txt, class_8, JUNK, -18.3208031713, 16.946100849,
Tech 2010: #25 Any Time  Anywhere; The Phone That Puts New York In Montana.txt, class_3, JUNK, -5.29326506929, -10.5074588206,
As Dragnet Continues  Citizenship Filings Rise.txt, class_9, JUNK, 21.772309908, 15.4453054786,
Paid Notice: Deaths  FRANKEL  DAVID.txt, class_2, JUNK, -36.3111585522, 18.4906842907,
Fake Drugs Force an End To 24 Cases In Dallas.txt, class_1, JUNK, 6.30799884518, 32.6902117127,
General Opposes Adding to U.S. Forces in Iraq  Emphasizing International Solutions for Region.txt, class_9, JUNK, 20.6804732977, 26.1293655457,
2 KOREAN LEADERS SPEAK OF MAKING 'A DAY IN HISTORY'.txt, class_9, JUNK, 26.3029377376, 27.0674379215,
Paid Notice: Deaths  MCCUTCHEON  BILL W..txt, class_4, JUNK, -18.1227797145, 24.0428153223,
Student Ill With Meningitis.txt, class_5, JUNK, -1.56976249242, 2.95042775706,
Bush Likely to Delay A Texas Execution.txt, class_9, JUNK, 4.36808311689, 21.4541255084,
Editors' Note; SPECIAL TODAY.txt, class_7, JUNK, 34.9234542425, -16.1135911695,
Format Aims for Added Excitement.txt, class_6, JUNK, -16.7516651864, -31.9140476658,
CONVICTION IN IRISH BOMBING.txt, class_1, JUNK, 10.4856923704, 31.4936867729,
Board Draws a Line in the Park Over a Plan for a Food Concession.txt, class_9, JUNK, 12.6368643107, -3.30308739293,
Council Leader Says Euro Is Just a Start.txt, class_5, JUNK, 32.3950177429, -10.0719098469,
INDIA WELCOMES PAKISTANI STEPS  BUT STAYS ALERT.txt, class_9, JUNK, 20.948690997, 29.4903241593,
On an Icy Night  Little Room at the Shelter.txt, class_3, JUNK, -6.13205565179, 0.247716669069,
Fund Puts Money Where Its Heart Is.txt, class_5, JUNK, 27.7979633373, -14.1606010467,
Paid Notice: Deaths  STEINBERG  CLARICE.txt, class_3, JUNK, -27.7100937254, 6.84224803969,
Patriotism on the Cheap.txt, class_3, JUNK, 6.87238235955, 9.20956125922,
CRITIC'S NOTEBOOK: When the Geeks Get Snide; Computer Slang Scoffs at Wetware (the Humans).txt, class_3, JUNK, -2.77194917099, -9.44937460818,
Buying a First Home: How the Times Have Changed.txt, class_5, JUNK, 8.88028974791, -7.07668651034,
In Your Name: Holiday Donations On Behalf of Those With Plenty.txt, class_3, JUNK, -3.20064879378, -2.49064244271,
COREL REPORTS LOSS.txt, class_7, JUNK, 35.1505193476, -22.0704027724,
You Go First. No  You..txt, class_3, JUNK, -17.7125947394, -1.77374642348,
Award in Germany: An Insult to Memory.txt, class_9, JUNK, 5.02614463346, 8.21351062123,
Mouths Water For a Treat Turned Scarce.txt, class_3, JUNK, -8.49843873661, -16.4290831418,
Paid Notice: Deaths  WEINSTOCK  HAROLD.txt, class_8, JUNK, -28.4102102143, 9.29088370564,
SLOWED TO A CRAWL.txt, class_3, JUNK, -4.87613434265, 3.65124420993,
France Bans Damages for 'Wrongful Births'.txt, class_9, JUNK, 29.9158891232, 15.4958565492,
Stocks Post Big Gain on Report That Shows Slowing Economy.txt, class_7, JUNK, 35.5946529896, -15.29305398,
Shrinking Our Presence in Saudi Arabia.txt, class_9, JUNK, 22.8826307668, 25.942339361,
HUDSON RIVER PARK ON RESTORED PIERS APPROVED BY U.S..txt, class_5, JUNK, 17.3763012264, -6.26216818615,
Paid Notice: Deaths  CHERMAYEFF  BARBARA M..txt, class_2, JUNK, -35.9988611873, 29.4778750769,
Losing Ground Against Microbes.txt, class_5, JUNK, 10.0984573798, -15.2674373292,
Paid Notice: Deaths  KLERSFELD  SYLVIA H. (NEE SALKOW).txt, class_2, JUNK, -34.9594750829, 23.6276162246,
Administration Considers Ways to Cut Terror Risk From Small Planes.txt, class_5, JUNK, 16.1664110669, -13.1568107142,
Emerging Markets Test the Faithful.txt, class_5, JUNK, 31.4690199832, -14.991459929,
Where I Seem to Find the Happiness I Seek.txt, class_3, JUNK, -24.2758315468, -2.8504578788,
Cuba May Be Ready to Talk About Expropriation Claims.txt, class_9, JUNK, 23.7458977856, 18.3953323871,
Phone Rates Head Downward.txt, class_5, JUNK, 25.793756316, -13.1492495563,
William E. Simon  Ex-Treasury Secretary And High-Profile Investor  Is Dead at 72.txt, class_9, JUNK, -6.6362227593, 19.4947229292,
Politicizing Gasoline Prices.txt, class_5, JUNK, 25.909055554, -9.92609962809,
Unearthing Dinosaurs  Undoing Stereotypes.txt, class_3, JUNK, -17.6565718318, -8.51068653336,
World Briefing | Europe: Germany: Kohl Talks Of Wife's Suicide.txt, class_3, JUNK, -13.151728404, 5.86102054891,
Jina Choi  Lee Hsu.txt, class_4, JUNK, -11.7636209239, 33.4242087213,
A Fire a Bit Too Close for Comfort.txt, class_1, JUNK, -4.79246487932, 27.1202852563,
Fast Hookup With Cellphone Is Expected From Verizon.txt, class_7, JUNK, 18.9534438582, -25.7610133341,
When One Household Has Two Political Agendas.txt, class_9, JUNK, 6.61582575432, 12.9539740515,
Paid Notice: Deaths  HOROWITZ  CLARA.txt, class_8, JUNK, -20.6066447059, 16.3841906626,
Sports of The Times.txt, class_6, JUNK, -5.08426913518, -30.0603109981,
An A.T.M. That Laps Up Checks Without an Envelope.txt, class_5, JUNK, 13.0953099504, -23.7917134419,
Flyers Cannot Stop Talking About the Rangers' Lindros.txt, class_6, JUNK, -11.1707896739, -33.0799826688,
Paid Notice: Deaths  STANKOWITZ  KARIN (NEE BRUNS).txt, class_2, JUNK, -27.4568861738, 25.1418993183,
The Next Big Leap? It's Called XML.txt, class_5, JUNK, 15.5284137711, -26.234889006,
Artists Jacob Lawrence And George Segal Die.txt, class_0, JUNK, -26.862424753, -1.37020002097,
Pentagon Sees China's Forces as No Foreseeable Threat to U.S..txt, class_9, JUNK, 25.6105617695, 23.6141566461,
Paid Notice: Deaths  FEELY  ODETTE.txt, class_2, JUNK, -30.0035370548, 31.1089531871,
Paid Notice: Deaths   MEIMAN  BELLE.txt, class_2, JUNK, -22.358072944, 20.6364982928,
A Remembrance of Storms Past.txt, class_3, JUNK, -7.29831700429, 0.156137967475,
Paid Notice: Deaths  KLEINBERG  FRANK S..txt, class_4, JUNK, -34.2630216904, -0.051964600303,
Indigestible Flying Objects.txt, class_3, JUNK, -5.03531565364, -9.71903551151,
Homes Above the Tellers' Windows.txt, class_5, JUNK, 11.9437381649, -7.97924465023,
Arafat Is Accountable.txt, class_9, JUNK, 16.2851446194, 28.9488874563,
At Peace With Its Neighbors  in a Way  but Shaken by Battles From Within.txt, class_9, JUNK, 4.17968710243, 8.07576543024,
Marriage Insurance for the Young.txt, class_3, JUNK, -3.6097742663, -3.74206771964,
In a Greenhouse  the Thriving of Perennials.txt, class_0, JUNK, -6.05935526654, -15.9728204306,
Paid Notice: Deaths  LIEBLER  DR. WILLIAM A..txt, class_2, JUNK, -22.5719833134, 19.3177198396,
For the Love Of the Arts.txt, class_0, JUNK, -36.6899684066, -1.85038067014,
Winter Bargains In the Caribbean.txt, class_5, JUNK, 6.42732469066, -7.36080121784,
Alec Baldwin's on the Phone  and It's Nothing Personal.txt, class_3, JUNK, 4.65070324482, -27.1107513541,
Paid Notice: Memorials  ITZKOFF  NATHAN.txt, class_8, JUNK, -24.5683967066, 13.7236388666,
Proving That Pottery Was Women's Work.txt, class_0, JUNK, -19.8791113604, -13.2252658976,
Mendoza and Yankees Roll  but Stay Humble.txt, class_6, JUNK, -0.165344546607, -40.7162582664,
The Nation; Aggressive Strategies: The Logical Conclusion.txt, class_3, JUNK, 4.05402811284, -9.05629414705,
Blazers Feel Confident Amid Confines of Home.txt, class_6, JUNK, -15.0079436826, -38.5427005108,
Turkey's Killing Fields.txt, class_9, JUNK, 3.62947620929, 7.97851802567,
GEORGE SPROTT (1894-1975) BY SETH.txt, class_0, JUNK, -11.9313513682, -6.56997962293,
National Briefing | Northwest: Washington: Reassessing Indians' Radiation Exposure.txt, class_5, JUNK, 20.3731963549, -7.85148385885,
Bear or Human: Who's Invading Whom?.txt, class_5, JUNK, 2.57620932102, -14.306484553,
Sports of The Times; With Stewart Gone  It's an Empty Open.txt, class_6, JUNK, -22.0192487879, -30.695122225,
Paid Notice: Deaths  OSTROW  LILLIAN.txt, class_4, JUNK, -25.3345263075, 23.1011219829,
Testing Pizzas' Pizazz As Maker Hits Market.txt, class_7, JUNK, 29.2017711136, -20.8923896579,
No More Pencils  No More ....txt, class_5, JUNK, 0.879724012085, -1.11024952205,
Pizza Hut Takes Aim At Sandwich Chains.txt, class_7, JUNK, 24.2763085197, -31.0708350392,
Parties Weigh Political Price Of Enron's Fall.txt, class_9, JUNK, 13.8402019096, 12.7647891086,
E-Commerce Report; Easier-to-use sites would help e-tailers close more sales..txt, class_5, JUNK, 17.4437205778, -22.1183729753,
Paid Notice: Deaths  PAKALNISKIS  REV. JOHN.txt, class_2, JUNK, -27.6825279446, 34.2392300524,
Paid Notice: Deaths  ROSENTHAL  PAUL.txt, class_2, JUNK, -38.657641122, 24.6239620587,
Paid Notice: Deaths  KOLLER  HENRY F..txt, class_4, JUNK, -26.609885175, 29.8986026007,
U.N. Says Syrians Agree That Israel Is Out of Lebanon.txt, class_9, JUNK, 17.3520394048, 28.4753270357,
San Francisco.txt, class_4, JUNK, -12.0543962288, -6.64791479172,
Paid Notice: Deaths  VISHNER  ESTHER DOBKIN..txt, class_4, JUNK, -18.7460699402, 25.3457480443,
Alliances and mergers among entertainment marketers to bring changes to theater business..txt, class_0, JUNK, 4.87645219082, -24.1713137631,
Home-Grown.txt, class_3, JUNK, -2.91559058779, -5.15237791697,
Fast Women Knit And Bad Girls Purl.txt, class_3, JUNK, -12.6622665144, -7.82359911457,
U.N. Warns That Trafficking In Human Beings Is Growing.txt, class_5, JUNK, 11.3849460762, 4.00652981913,
Paid Notice: Deaths  GALLAGHER  WILLIAM J..txt, class_2, JUNK, -33.7307823595, 29.7685954971,
Gauging the Effect Of Drug Warnings.txt, class_5, JUNK, 20.5445939174, -20.6284458716,
Layoffs at Morgan Stanley.txt, class_7, JUNK, 28.78943898, 5.85924626372,
Twilight of the Boss.txt, class_3, JUNK, -2.57974521679, -5.31469176254,
Making The Simple Riveting.txt, class_0, JUNK, -18.6653411176, -10.0628277856,
