Name,Category,Type,XAxis,YAxis,
Paid Notice: Deaths   BOYLE  PETER.txt, class_9, JUNK, 13.7347498886, 27.1730365821,
Playing With Ideas.txt, class_2, JUNK, 3.73644905532, 9.70888808547,
Slow Start Has Frank on the Warm Seat.txt, class_5, JUNK, -1.84986884631, 24.2989889791,
There's No Catching Coles  and the Boss Takes Notice.txt, class_5, JUNK, -0.129411694212, 25.7273745323,
Metro Briefing | New Jersey: Trenton: Legislature Approves Needle Exchange.txt, class_0, JUNK, 5.55347014351, -14.9387826518,
Going Out an Orphan  Coming Back a Star.txt, class_2, JUNK, -1.90272766189, 10.2998440095,
In New Jersey  Gay Couples Ponder Nuances of Measure to Allow Civil Unions.txt, class_2, JUNK, 12.9553720385, 18.3468878091,
As Japanese Pitcher Waits  Wheeling Outpaces Dealing.txt, class_4, JUNK, 4.71456082376, 27.1632987502,
At Holiday Time  a Special Show Rolls Into Action.txt, class_2, JUNK, 5.71212301779, 16.3480225068,
Mary Cheney's Bundle of Joy.txt, class_2, JUNK, -2.05009112886, -13.4253956545,
Talking at the Chinese.txt, class_0, JUNK, 19.0793309097, -16.2508646184,
Yonkers Raceway Casino Rises to Top Earner.txt, class_6, JUNK, 6.60479000081, -4.22320187489,
Paid Notice: Deaths   KALAJ  NUO GJON.txt, class_1, JUNK, -32.6509912717, 5.01664652228,
Paid Notice: Deaths   STONE  ALLAN.txt, class_7, JUNK, -26.0819524031, 0.490013160513,
Film in Review; Memoirs of My Nervous Illness.txt, class_2, JUNK, -3.69132155191, 3.87060485494,
Lamar Hunt  a Force in Football  Dies at 74.txt, class_2, JUNK, -9.60840357066, 23.9716883583,
When Tilden Was the World.txt, class_2, JUNK, 5.0019526218, 18.3672134262,
The Devoted Student.txt, class_4, JUNK, 18.6306065564, 11.4093283377,
Angelo R. Cali  91  Founder of Real Estate Trust.txt, class_8, JUNK, -20.8119544028, -2.31057034946,
THE WORLD: TENSE TOWN | Brainstorming on Iraq; The Whispers and the Why Nots.txt, class_0, JUNK, 14.7653018583, -26.1649423669,
During a Brawl  Words of Disgust And Indifference.txt, class_5, JUNK, 1.66777619992, 21.3377523139,
Not a Good Thing  So Martha Sells It.txt, class_2, JUNK, 6.13382989145, 6.85073047253,
U.N. Official Says Lack of Security Harms Beirut Assassination Inquiry.txt, class_0, JUNK, -2.42259133919, -20.2515100568,
A Former Governor of Virginia Will Explore a Presidential Run.txt, class_2, JUNK, -3.91819411066, -9.02466294168,
Romanian Leader Condemns Communist Rule.txt, class_0, JUNK, -0.234949311521, -21.4611646283,
Leveling the Squash Court.txt, class_4, JUNK, 21.4419443859, 10.5323828549,
Censured PBS Bunny Returns  Briefly.txt, class_4, JUNK, 7.43064507922, 12.0564213042,
Arts  Briefly; Football Makes NBC's Night.txt, class_8, JUNK, -16.7702957878, 13.9656225792,
PRESIDENT WANTS TO INCREASE SIZE OF ARMED FORCES.txt, class_0, JUNK, 11.7559804016, -25.81100038,
General Opposes Adding to U.S. Forces in Iraq  Emphasizing International Solutions for Region.txt, class_0, JUNK, 12.8043563578, -25.6561348446,
Senate to Review Oversight of Town Courts.txt, class_0, JUNK, 4.30491081425, -21.2772018103,
Pennsylvania Awards 5 Slot-Machine Licenses.txt, class_6, JUNK, 6.94260937896, -5.52074222672,
With NASA  Google Expands Its Realm to the Moon and Mars.txt, class_6, JUNK, 18.4608657142, -4.7664035905,
Paid Notice: Deaths   SPOSATO  ANTHONY J..txt, class_7, JUNK, -26.868584582, -7.17792395925,
Their Own Beat.txt, class_4, JUNK, 0.759997880876, 1.04095499887,
No Time for Lavish Parties.txt, class_9, JUNK, 18.2302572272, 19.2201173872,
County Taxes  Tops in U.S.  Are Set to Rise Yet Again.txt, class_6, JUNK, 7.36938990631, -8.8666643687,
In Your Name: Holiday Donations On Behalf of Those With Plenty.txt, class_9, JUNK, 13.1198084043, 19.394671734,
Paid Notice: Deaths   GOLD  ARTHUR A  M.D..txt, class_1, JUNK, -34.5276893752, 4.39646589668,
Europe Acts To Penalize Pollution From Airlines.txt, class_6, JUNK, 18.6518501563, -14.1754227884,
President of Amtrak Is Said To Oust 5 of Its Top Officials.txt, class_0, JUNK, -11.448545956, -16.8937509293,
Passer-By Finds Newborn Boy In Bronx Park.txt, class_3, JUNK, -13.3594925971, -4.79822608005,
Skiers Take On Snowmobilers Over a Utah Canyon.txt, class_6, JUNK, 7.84251291681, -4.80706537308,
Paid Notice: Memorials   CANTOR  B. GERALD.txt, class_9, JUNK, 16.2504479989, 26.3977239635,
Paid Notice: Deaths   O'REILLY  BRIAN F..txt, class_7, JUNK, -24.6743375115, -0.0877595114549,
Plan for Great Lakes Gun Tests Is Dropped.txt, class_0, JUNK, 6.00580219445, -18.4399575096,
A Fire a Bit Too Close for Comfort.txt, class_3, JUNK, -16.2685955313, 5.58147192178,
Italian Verses  Channeled by Americans.txt, class_2, JUNK, -1.74187419518, 5.57791134838,
Ruth Bernhard  Photographer  Dies at 101.txt, class_2, JUNK, -12.9503632369, 0.0230045378342,
Paid Notice: Deaths   MEIMAN  BELLE.txt, class_1, JUNK, -33.2113939817, 1.92030727875,
Paid Notice: Deaths  SOLOMON  JEANNETTE R..txt, class_7, JUNK, -30.0411247416, -6.4414877188,
ATTACKS IN IRAQ AT RECORD LEVEL  PENTAGON FINDS.txt, class_0, JUNK, 12.0239614815, -27.0329935897,
Homes Above the Tellers' Windows.txt, class_6, JUNK, 4.0633873335, -2.90335855531,
Ships That Don't Dare to Sail.txt, class_6, JUNK, 15.1501476077, -16.925253839,
Big Mac With a Side Of Flair.txt, class_2, JUNK, 3.99128367989, 12.597382813,
The Mural Wears Pinstripes.txt, class_2, JUNK, 3.43315479449, 18.6078424957,
Alec Baldwin's on the Phone  and It's Nothing Personal.txt, class_2, JUNK, 8.01099554248, 10.4543163562,
'The L Word' Spins Off Its Chart.txt, class_4, JUNK, 12.0197238417, 11.2544704305,
Antibiotic Receives Low Grade From Federal Panel  Which Urges Limits and Warnings.txt, class_0, JUNK, 6.56374632833, -17.7154525428,
Bronx Man  19  Shot to Death During Struggle With Police.txt, class_2, JUNK, -9.63919723144, -6.28997045548,
Latest Consumer Price Data Ease Fears of Inflation.txt, class_6, JUNK, 15.1504166514, -9.44283369421,
Why an Agency Said No to Wal-Mart.txt, class_6, JUNK, 9.00413079953, -12.5401406704,
At the Heart of the Wii  Micron-Size Machines.txt, class_4, JUNK, 2.67770287904, 2.63020864247,
In Raising the World's I.Q.  the Secret's in the Salt.txt, class_4, JUNK, 16.1127729299, 0.323186545365,
Turkey's Killing Fields.txt, class_0, JUNK, 1.43971058623, -18.0014724364,
GEORGE SPROTT (1894-1975) BY SETH.txt, class_2, JUNK, 4.41283492438, 4.18260704894,
Legislators Vote For Gay Unions In New Jersey.txt, class_0, JUNK, 7.91044716077, -16.6510284767,
Arts  Briefly; Holiday Parties  Holiday Ratings.txt, class_8, JUNK, -17.4190331292, 13.6607372475,
Israel Bars Hamas Official Carrying Millions.txt, class_0, JUNK, -1.24891045042, -25.5720649854,
The Overlook: Chapter 12: The Eyes of Judgment.txt, class_9, JUNK, 14.9685823532, 24.2998210512,
Fast Women Knit And Bad Girls Purl.txt, class_9, JUNK, 13.7244299217, 21.6683007988,
Correction.txt, class_3, JUNK, -17.5011520165, -13.7329298972,
Paid Notice: Deaths   ROHL  ROBERT C..txt, class_1, JUNK, -34.8388418013, 4.26455369274,
Pistons' Defense Shows What Nets Lack.txt, class_5, JUNK, -3.17069049576, 25.7813832768,
Broken-Angled Bodies Moving Like Agile Robots.txt, class_2, JUNK, -2.97811724669, 10.6655524062,
Delta Rejects Rival's Bid as It Files Plan to Exit Bankruptcy.txt, class_6, JUNK, 18.9678819594, -8.75135379077,
Ralph Gomberg  85  Oboist With the Boston Symphony.txt, class_2, JUNK, -15.5765720594, -1.9672041746,
Metro Briefing | New York: Manhattan: Port Authority Capital Plan.txt, class_6, JUNK, 5.86626346378, -8.28522450548,
New Minder Of Expenses For Citigroup.txt, class_2, JUNK, -0.960289414518, -8.54955563921,
Theater of the Absurd at the T.S.A..txt, class_4, JUNK, 9.70266786984, 7.24715848634,
Paid Notice: Deaths   GOODMAN  ESTELLE.txt, class_1, JUNK, -33.4365843757, -0.409787713007,
Pataki Calls Legislature Back for Last-Minute Wrap-Up.txt, class_0, JUNK, 8.01079556657, -15.9945019648,
When It Comes to a Search for a Spouse  Supply and Demand Is Only the Start.txt, class_9, JUNK, 18.2441819826, 18.9712995554,
Metro Briefing | New York: Bronx: Infant Dies After Being Found Unconscious.txt, class_3, JUNK, -14.3588001203, -6.22871933766,
Paid Notice: Deaths   SULLIVAN  REV. JAMES E..txt, class_1, JUNK, -35.9903020041, 5.15803100776,
Assembly Hearing Looks at Reform of New York's Town Courts.txt, class_0, JUNK, 4.51195342594, -21.5021299901,
White House Upset by Senator's Trip to Syria.txt, class_0, JUNK, -4.17060312006, -15.3352365666,
Italy Digs In Its Heels in Artifacts Dispute With the Getty.txt, class_0, JUNK, 0.824317677492, -16.376468504,
Beyond Medicine  a Doctor's Urge to Save a Patient From Herself.txt, class_9, JUNK, 13.4340575645, 20.2742886575,
A Dose of Reality TV for Congress.txt, class_4, JUNK, 12.6509627396, -2.15992338021,
Engels Would Gasp  and Locals Gripe  at a Golden Mile.txt, class_6, JUNK, 5.83085600786, -0.187548310657,
OPTIONS WEIGHED FOR SURGE IN G.I.'S TO STABILIZE IRAQ.txt, class_0, JUNK, 12.0095234192, -26.6589244583,
Paid Notice: Deaths   HOROWITZ  SIDNEY L  D.D.S..txt, class_7, JUNK, -27.282047656, -5.91809345875,
New Iraq Strategy Emerges: First Security  Then Politics.txt, class_0, JUNK, 13.5085035465, -27.6589598518,
She's 6-5 and 17  With the Potential To Alter the Game.txt, class_5, JUNK, -9.2545816838, 2.08619946763,
Thursday Has Become The Dreaded Game Day.txt, class_5, JUNK, -0.360741629093, 26.6041377694,
Negotiations Are Signaled On Phone Ban In City Schools.txt, class_0, JUNK, 2.96230416839, -13.5250174603,
Take the Hotel Room Home.txt, class_2, JUNK, -1.1255199501, 11.4489965495,
Offer to Invest in Delphi Adds to Pressure on Union.txt, class_6, JUNK, 10.9723308764, -12.8800141689,
Arts  Briefly; ABC Cancels.txt, class_8, JUNK, -12.9236474227, 16.5288341477,
Down the Rabbit Hole In a Storybook Memoir.txt, class_2, JUNK, 2.54675028905, 10.518241828,
With Focus Off Onions  E. Coli Hunt Continues.txt, class_0, JUNK, 10.9478043145, -16.8030433419,
Royalty Rip-Off.txt, class_6, JUNK, 17.4196522614, -11.2417578234,
Executives Urge Action to Cut Dependence on Foreign Oil.txt, class_0, JUNK, 8.65119252678, -20.6931721849,
Home in Illinois May Lure Fugitive Former Iraqi Minister.txt, class_2, JUNK, -8.48839362502, -8.86448749022,
Paid Notice: Memorials  STEINBERG  RICHARD.txt, class_8, JUNK, -18.4911720497, 16.2398928798,
The Neediest Cases; A Vietnam Veteran Fights To Remain Free of Drugs.txt, class_2, JUNK, -17.0766853711, 22.8465273477,
Square Feet; TRANSACTIONS.txt, class_8, JUNK, -15.3895564987, 10.2239665052,
World Business Briefing | Europe: France: Two Orders for A380s Confirmed.txt, class_6, JUNK, 11.1231930742, -9.05972505508,
End of Year. Short on Miles. Coach Class  Here I Come..txt, class_4, JUNK, 9.44441335575, 15.0169012142,
Climber's Body Is Identified; Search Goes On for 2 Still Missing.txt, class_2, JUNK, -8.96967367187, -8.69136416543,
Paid Notice: Deaths   APTER  SAMUEL L..txt, class_1, JUNK, -31.4172644868, 1.55343960123,
How to Rule Badly.txt, class_5, JUNK, 26.9486571771, 12.0369368741,
How Suite It Isn't: A Dearth of Female Bosses.txt, class_2, JUNK, 11.1110770471, 18.6475640687,
A New Card to Play.txt, class_2, JUNK, 8.45147171472, 7.62217891569,
The Pragmatist.txt, class_2, JUNK, 2.47512649834, 9.70982508266,
Metro Briefing | New Jersey: Newark: Body Found At Garbage Station.txt, class_3, JUNK, -12.9709133318, -6.31358367583,
The War in Afghanistan.txt, class_0, JUNK, 15.4431383389, -25.5873239956,
Facing Death Penalty  'Rated R' Betrays No Emotion.txt, class_2, JUNK, -8.87800152615, -10.5576662281,
Paid Notice: Deaths   PARADISE  MELVIN HARRY.txt, class_2, JUNK, -15.7786781544, -1.89870350688,
Couple Fired Over Security Wins Lawsuit.txt, class_4, JUNK, 10.7722665871, 8.81382759465,
From Head Scarf to Army Cap  Making a New Life.txt, class_9, JUNK, -8.26244192109, 0.558974144904,
Bitter Detour For Expatriate Back in Iraq.txt, class_0, JUNK, -1.80601813842, -20.0651631374,
The Gas Plant Is the Wrong Project.txt, class_6, JUNK, 9.13899686967, -19.4918864874,
Butts Wants Police to Rein in 'Savages' in the Department.txt, class_3, JUNK, -7.4023146618, -14.7838052732,
Paid Notice: Deaths   KAPLAN  BARBARA.txt, class_7, JUNK, -30.280308084, -5.47203577196,
JetBlue Adding Some Legroom by Removing Seats From Airbus 320 Planes.txt, class_6, JUNK, 16.7132927994, -6.75053853475,
In a Multitude of 'Messiah' Choirs  One Group That Might Reign Forever and Ever.txt, class_2, JUNK, 1.71272169272, 7.09129987685,
A War That Abhors a Vacuum.txt, class_0, JUNK, 14.1630530994, -27.9896160901,
For Running Backs  a Workload They Can't Refuse.txt, class_5, JUNK, 2.23090480922, 25.1689261343,
How Not to Scare Off Buyers.txt, class_9, JUNK, 15.7125895561, 16.3314847586,
Fighting Crime Using Videos On YouTube.txt, class_4, JUNK, 8.6355031335, 10.610702215,
Paid Notice: Deaths   WERTHEIM  BRUCE.txt, class_1, JUNK, -32.3415193559, 4.30417446081,
Newark Posts 103rd Homicide  And Mayor Counsels Patience.txt, class_3, JUNK, -12.8670958814, -9.26597182403,
Marriage Is Not Built on Surprises.txt, class_9, JUNK, 13.7855028405, 18.217485521,
RACE.txt, class_0, JUNK, -7.3938138147, -14.1438628444,
Saying Yes to Mess.txt, class_4, JUNK, 13.6859058042, 13.5220987945,
An Added Starter at This Racetrack: Slot Machines.txt, class_6, JUNK, 6.16634802668, -3.26068951451,
A Book About Language  With No Phoneme Unturned.txt, class_4, JUNK, 5.76636948417, 11.5262433557,
Paid Notice: Deaths   GOLDSTEIN  MURIEL E..txt, class_1, JUNK, -35.0096223337, 2.6557273841,
Giants Look Inward And Find It Troubling.txt, class_5, JUNK, 1.42042832301, 26.011499886,
The Vanishing.txt, class_4, JUNK, 20.6233063477, 15.0725416075,
Diversification Over  BCE of Canada Will Sell Satellite Unit.txt, class_6, JUNK, 13.3944722379, -11.1694257091,
In This Town  Even a Mall Rat Can Get Rattled.txt, class_6, JUNK, 4.61923300454, -2.82757500889,
A Free Rock Tune With Each Paper.txt, class_9, JUNK, 8.77902427405, 23.3180307756,
Out of the Nest  in College.txt, class_9, JUNK, 11.3160656669, 25.6029585651,
At Metropark  Elbow Room Is on the Way.txt, class_6, JUNK, 5.96036431003, -8.18392527751,
Heading Into His Stretch Run  An Old Horse Leads the Way.txt, class_5, JUNK, 3.28966591908, 26.2403471279,
New U.N. Leader Is Sworn In And Promises to Rebuild Trust.txt, class_0, JUNK, -2.95687620068, -15.7041857865,
This Victory Resembles The Nets' Previous One.txt, class_5, JUNK, -3.95971239847, 26.1664370475,
Looking for Graphic Lightning From Fort Thunder.txt, class_2, JUNK, 0.617306257682, 3.21192514601,
For Dancing Schools These Days  a New Core Curriculum.txt, class_9, JUNK, 14.4752047145, 14.6467279585,
Death Sentences Decline  And Experts Offer Reasons.txt, class_0, JUNK, 1.99094665267, -22.1502395156,
Sunrise and Sunset.txt, class_4, JUNK, 13.0621158331, 17.0307461683,
A Single Goal in Common.txt, class_9, JUNK, 14.6001642272, 21.1086160687,
Do Immigrants Make Us Safer?.txt, class_4, JUNK, 19.5889117775, 12.2646329435,
Film in Review; Reminiscing in Tempo.txt, class_2, JUNK, 3.06460191343, 11.1618004567,
On Favorite Track for Many  One Top Runner Returns.txt, class_5, JUNK, -4.54329197878, 20.3637986958,
Continental And United In Deal Talks.txt, class_6, JUNK, 19.2171714702, -8.94767249424,
New 'Best Of' Lists for 2006.txt, class_4, JUNK, 18.2834022584, -1.0784938409,
Metro Briefing | New Jersey: Long Branch: Killing At A Travel Agency.txt, class_3, JUNK, -14.4294952508, -6.21058101814,
Limes For Sale. Leases  Too..txt, class_2, JUNK, 2.66011808193, 14.5560388105,
Paid Notice: Deaths   MAKI  JOHN M..txt, class_3, JUNK, -20.125911265, -6.76114023372,
Uranium Is a Hot Commodity  And the Claims Have Soared.txt, class_6, JUNK, 10.5873648442, -6.17933266548,
World Briefing | Americas: Haiti: Kidnappers Free Children  But Others Are Abducted.txt, class_3, JUNK, -13.9008405666, -9.28551838936,
National Briefing | West: California: Memorial Is Vandalized.txt, class_3, JUNK, 0.939763964306, -11.7197721614,
AHEAD | Other Film Festivals; The Sundance Effect.txt, class_2, JUNK, 6.39412738107, 15.445942482,
Metro Briefing | New York: Brooklyn: Jury Gets Murder Case.txt, class_3, JUNK, -4.8397406416, -23.2400715199,
Mary Cheney's Pregnancy Is Just Fine  Bush Tells Magazine.txt, class_2, JUNK, -4.20864289807, -5.95177234159,
The Days of Wine And Yoga.txt, class_9, JUNK, 14.646480585, 21.7310836873,
Harvard's Center Falls to a Tough Foe: Eligibility Rules.txt, class_5, JUNK, 0.50169988861, 23.8006432319,
Where Christmas Spirits Meet the Gilded Age.txt, class_8, JUNK, -12.7036363854, 11.0898894974,
Car Bombings in Baghdad Kill 15 In Crowded Shiite Area Markets.txt, class_3, JUNK, -1.98366325235, -23.2076178891,
Arts  Briefly; Pop Charts: A Big Plunge.txt, class_8, JUNK, -13.4205986772, 16.0523797823,
Sectarian and Ethnic Lines in Sand Stall Provision of Iraqi Oil Law.txt, class_0, JUNK, 8.67560105872, -24.1814134201,
Value in a Space Station?.txt, class_4, JUNK, 19.4034396712, 18.8736857592,
Court Bars Personal Liability For Repayment of Political Funds.txt, class_0, JUNK, 4.97513265318, -21.8844365644,
The Neediest Cases; As Parents Regain Health  A Girl  15  Is Free to Dream.txt, class_2, JUNK, -17.6865490599, 22.8412680053,
In My Own Little World.txt, class_9, JUNK, 10.0748022126, 16.6911661072,
Moderate Ex-President Takes Early Lead in Iran Election.txt, class_0, JUNK, 1.77956107977, -19.8118827092,
The Bengals Are Finding Success and Trouble in Equal Portions.txt, class_5, JUNK, 2.73950093555, 22.6155811693,
Conflict-Free Diamonds.txt, class_4, JUNK, 22.1703630714, 8.90809370816,
City Sends 2 Foreign-Born First-Timers to the Assembly.txt, class_2, JUNK, -1.76983425293, -11.4387928852,
Libya's Continuing Legal Farce.txt, class_4, JUNK, 19.746264909, -1.50548012018,
Recalculating the Costs of Global Climate Change.txt, class_4, JUNK, 22.3577638413, -4.50761141867,
A Necessary Watchdog.txt, class_4, JUNK, 20.589149886, 15.0622783712,
Robert Wissler  89  Cardiovascular Scientist.txt, class_3, JUNK, -19.8399785314, -6.36495372129,
Top Shiite Cleric Is Said to Favor A U.S.-Backed Coalition for Iraq.txt, class_0, JUNK, 10.6068854741, -27.9202112518,
S.E.C. Eases Regulations On Business.txt, class_0, JUNK, 11.4049315751, -20.3864123574,
On the Web.txt, class_6, JUNK, 2.99714154376, 0.920703602067,
Appropriate Appropriations.txt, class_4, JUNK, 22.0772228118, -13.9766983325,
Giving Troubled Families a Say In What's Best for the Children.txt, class_4, JUNK, 11.6467023784, 16.7005010246,
Paid Notice: Deaths   FRIEDLAND  HERBERT MYLES.txt, class_1, JUNK, -34.8782223094, 3.63946592903,
Metro Briefing | New Jersey: Trenton: Senate Panel Approves Judge's Reappointment.txt, class_3, JUNK, 3.24367851851, -20.4256930639,
BEST SELLERS: December 17  2006.txt, class_8, JUNK, -15.1944737163, 13.7218249993,
Hussein's Trial Sees Videotapes Of Chemical Attacks on Kurds.txt, class_0, JUNK, -2.07153199228, -22.771916202,
Sergeant Felt Gun in Struggle Before Police Shot Man  Kelly Says.txt, class_3, JUNK, -10.0860097352, -6.49719978683,
Paid Notice: Deaths   GOLD  ARTHUR.txt, class_7, JUNK, -22.4437666273, 2.93153720083,
Utility Shut-Off Notices Near Record.txt, class_6, JUNK, 14.9020751572, -7.78991546305,
Paid Notice: Deaths   FREEZE  DONALD  S.J. REVEREND.txt, class_1, JUNK, -35.2724821467, 8.39053279659,
U.S. Subpoena Is Seen as Bid To Stop Leaks.txt, class_0, JUNK, 4.83089911628, -27.6108597018,
Metro Briefing | New Jersey: Trenton: Stem Cell Research Grants.txt, class_6, JUNK, 6.12484999915, -14.224086044,
Eli Lilly and the Dangers of a Drug.txt, class_4, JUNK, 20.9819116286, 8.96414655571,
Fired Editor's Remarks Said to Have Provoked Murdoch.txt, class_2, JUNK, -6.95941739348, -1.90806864854,
Paid Notice: Deaths   BIGELOW  ALDEN G..txt, class_1, JUNK, -29.6603707762, 2.41173503067,
Paid Notice: Memorials  SCHECHNER  KENNETH S..txt, class_1, JUNK, -37.9084399905, 3.70475343802,
Arts  Briefly; Game Shows Battle to a Tie.txt, class_8, JUNK, -17.346563744, 13.6829719481,
They Could Have Danced All Night  if They Hadn't Died.txt, class_2, JUNK, -0.522659688301, 9.06058947255,
M.T.A. Considers a Ban on Alcohol Sales.txt, class_4, JUNK, 8.13314937293, 5.84010932345,
Rogues and Fools.txt, class_4, JUNK, 12.6753706239, -0.648618586295,
Paid Notice: Memorials   GANS  JEROME.txt, class_9, JUNK, 14.5482465377, 27.0178592918,
Using Deep Draft Pool  76ers Look to Stay Afloat.txt, class_5, JUNK, 3.52000577824, 20.6512612696,
